username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
zacharyinfante;2016-10-28 07:16;1;23;@SenatorKirk you're not doin so well are ya? Eh?;;@SenatorKirk;;7.91871E+17;https://twitter.com/zacharyinfante/status/791871353464975360;
spoilersbrown;2016-10-28 07:15;0;2;. @SenatorKirk unless, of course, i wanna disregard the veteran efforts of my opponents family to score a cheap, incorrect racist point;;@SenatorKirk;;7.91871E+17;https://twitter.com/spoilersbrown/status/791870980129951744;
WillySkyKing;2016-10-28 07:15;0;0;Trump and Kirk refuse to do their political homework and if elected wouldn't do the work for America either. @senatorkirk #twill #ilsen https:// twitter.com/TammyforIL/sta tus/791818739222274048 …;;@senatorkirk;#twill #ilsen;7.91871E+17;https://twitter.com/WillySkyKing/status/791870938925051905;
simonwillo;2016-10-28 07:12;0;12;@mandapants1013 @SenatorKirk @TammyforIL what a guy;;@mandapants1013 @SenatorKirk @TammyforIL;;7.9187E+17;https://twitter.com/simonwillo/status/791870182755041280;
ThereseRahmani;2016-10-28 07:11;0;2;@votevets @SenatorKirk @TammyforIL i Know how it feels people RACE abuse. My fathers side family buried @ArlingtonNatl Rough Rider section. pic.twitter.com/0phIGopdni;;@votevets @SenatorKirk @TammyforIL @ArlingtonNatl;;7.9187E+17;https://twitter.com/ThereseRahmani/status/791870057773080576;
zacharyinfante;2016-10-28 07:11;0;0;@SenatorKirk waiting for you to acknowledge the unbelievable comment you made about @TammyforIL and her family's commitment to service. #go;;@SenatorKirk @TammyforIL;#go;7.9187E+17;https://twitter.com/zacharyinfante/status/791869871864811521;
vaughn_bill;2016-10-28 07:09;0;1;One of the most cringe worthy moments in recent debate history @SenatorKirk now apologize to @RepDuckworth https:// twitter.com/colinjones/sta tus/791837554643464193 …;;@SenatorKirk @RepDuckworth;;7.9187E+17;https://twitter.com/vaughn_bill/status/791869547854737409;
SnarkyBits;2016-10-28 07:06;5;5;At least one of the most vile attacks noticed by the national press. #ILSEN #twill @SenatorKirk https:// twitter.com/MotherJones/st atus/791835740061720576 …;;@SenatorKirk;#ILSEN #twill;7.91869E+17;https://twitter.com/SnarkyBits/status/791868841278046208;
ARCCollective;2016-10-28 07:04;0;2;@SenatorKirk Or at least those vets who aren't of mixed heritage. Right?;;@SenatorKirk;;7.91868E+17;https://twitter.com/ARCCollective/status/791868145472446464;
jjraegirl;2016-10-28 07:04;0;2;@SenatorKirk How does it feel to be smeared by the dirty left? TRAITOR! At least DEMS circle the wagons!;;@SenatorKirk;;7.91868E+17;https://twitter.com/jjraegirl/status/791868124970807296;
DarrenShiroma;2016-10-28 07:03;0;0;. @SenatorKirk , #ThisIs2016 , not 1950. Bigotry & racism are disgusting. You're proof that you can't teach class. I'm with @TammyforIL #ILsen https:// twitter.com/slate/status/7 91845673213784064 …;;@SenatorKirk @TammyforIL;#ThisIs2016 #ILsen;7.91868E+17;https://twitter.com/DarrenShiroma/status/791867845785157632;
ARCCollective;2016-10-28 07:02;2;61;@SenatorKirk Yep, your senate opponent who's racial background you mocked lost bother her legs serving.;;@SenatorKirk;;7.91868E+17;https://twitter.com/ARCCollective/status/791867739925209088;
KaraKitty;2016-10-28 07:02;1;7;@SenatorKirk @latimes did you lose your legs in iraq? Did a racist senator make fun of your family bc you look asian? No?;;@SenatorKirk @latimes;;7.91868E+17;https://twitter.com/KaraKitty/status/791867717817073665;
structural_biol;2016-10-28 07:02;0;0;I was going to vote for @SenatorKirk until this happened: https://www. theguardian.com/us-news/2016/o ct/28/republican-mike-kirk-singles-out-asian-heritage-of-iraq-veteran-rival-tammy-duckworth …;;@SenatorKirk;;7.91868E+17;https://twitter.com/structural_biol/status/791867609805385728;
betosando;2016-10-28 07:01;0;0;@TammyforIL thank you & your family for service to America! Not all of us are bigots like @SenatorKirk . I apologize for his stupidity!;;@TammyforIL @SenatorKirk;;7.91867E+17;https://twitter.com/betosando/status/791867408998813696;
Prison_Health;2016-10-28 06:59;0;0;. @GOP @SenatorKirk Mocks #Veteran Tammy Duckworth’s Mixed-Race Background During Debate http:// ht.ly/97nJ305C9qM MT @Deadspin #GOPracists pic.twitter.com/cUulljMtEn;;@GOP @SenatorKirk @Deadspin;#Veteran #GOPracists;7.91867E+17;https://twitter.com/Prison_Health/status/791866945616379904;
BigRose25;2016-10-28 06:58;0;1;@politico As a reg. Republican @SenatorKirk I hope Duckworth beats you. @SpeakerRyan @SenJohnMcCain need to pull support & lecture him;;@politico @SenatorKirk @SpeakerRyan @SenJohnMcCain;;7.91867E+17;https://twitter.com/BigRose25/status/791866602702581761;
tedlieu;2016-10-28 06:56;40;125;Dear @SenatorKirk : My parents came from Taiwan so I could serve in the US Air Force. Do u have a problem with that? https://www. washingtonpost.com/news/powerpost /wp/2016/10/27/sen-mark-kirk-questions-opponents-american-heritage-in-illinois-debate/?hpid=hp_hp-more-top-stories_pp-illinois-1051pm%3Ahomepage%2Fstory …;;@SenatorKirk;;7.91866E+17;https://twitter.com/tedlieu/status/791866255011491840;
barelybunny;2016-10-28 06:56;0;0;Wow. Shame on you, #SenatorKirk ! Your blatant disrespect is a disgrace to your family. http:// fb.me/5k1IccV4g;;;#SenatorKirk;7.91866E+17;https://twitter.com/barelybunny/status/791866191560187904;
rvatwentyten;2016-10-28 06:55;0;0;@SenatorKirk was once caught in a stolen red fiero, brown bagging an unpaid for 22oz Zima. Automatic vote against for the fiero;;@SenatorKirk;;7.91866E+17;https://twitter.com/rvatwentyten/status/791865855411757056;
thedivuh;2016-10-28 06:54;0;0;@SenatorKirk did you seriously say that? Are you high? Mark Kirk you need to be shown the door pic.twitter.com/TZZRGe1RHM;;@SenatorKirk;;7.91866E+17;https://twitter.com/thedivuh/status/791865712109232129;
vaughn_bill;2016-10-28 06:52;0;0;@SenatorKirk is ignorant & should apologize but can't because his foot is so far down his mouth he can barely breath https:// twitter.com/colinjones/sta tus/791840421848702976 …;;@SenatorKirk;;7.91865E+17;https://twitter.com/vaughn_bill/status/791865302342520833;
m_semati;2016-10-28 06:51;0;0;Released Wikileaks documents shows irrefutably that #SenatorKirk is a certified jackass. He's mad cuz he didn't get to start a war w/ Iran. https:// twitter.com/GuardianUS/sta tus/791859852352061440 …;;;#SenatorKirk;7.91865E+17;https://twitter.com/m_semati/status/791865035622678528;
tedlieu;2016-10-28 06:50;47;100;Dear @SenatorKirk : your ignorant, racist statement prompted me to make another financial donation to @TammyforIL . https://www. washingtonpost.com/news/powerpost /wp/2016/10/27/sen-mark-kirk-questions-opponents-american-heritage-in-illinois-debate/?hpid=hp_hp-more-top-stories_pp-illinois-1051pm%3Ahomepage%2Fstory …;;@SenatorKirk @TammyforIL;;7.91865E+17;https://twitter.com/tedlieu/status/791864780063584257;
hakujin;2016-10-28 06:50;0;1;@pmm526 @SenatorKirk Solid burn!;;@pmm526 @SenatorKirk;;7.91865E+17;https://twitter.com/hakujin/status/791864679459008512;
JenanceY;2016-10-28 06:46;0;0;Duckworth is an American hero. @SenatorKirk shamed himself and our country for his comment. #openseasonforbigots https:// twitter.com/deadspin/statu s/791840647095394304 …;;@SenatorKirk;#openseasonforbigots;7.91864E+17;https://twitter.com/JenanceY/status/791863698516312064;
justridelow;2016-10-28 06:44;0;0;Is not just @realDonaldTrump . @SenatorKirk Mocks Tammy Duckworth's Mixed-Race Background During Debate. http:// theconcourse.deadspin.com/senator-mark-k irk-mocks-tammy-duckworths-mixed-race-bac-1788310472?utm_medium=sharefromsite&utm_source=The_Concourse_twitter …;;@realDonaldTrump @SenatorKirk;;7.91863E+17;https://twitter.com/justridelow/status/791863307376394240;
glenda_copeland;2016-10-28 06:43;0;2;@KeithOlbermann @SenatorKirk when I thought Trump was scraping the bottom of the sludge barrel with his rhetoric. I stand corrected.;;@KeithOlbermann @SenatorKirk;;7.91863E+17;https://twitter.com/glenda_copeland/status/791862828386746368;
etphonegemini;2016-10-28 06:43;0;2;#OhNoYouDidnt , @SenatorKirk ! I #StandWithTammy who is a proud #AMERICAN #Vet ! #PowerUp #AAPIforHillary #AAPIVote https:// twitter.com/Deadspin/statu s/791840647095394304 …;;@SenatorKirk;#OhNoYouDidnt #StandWithTammy #AMERICAN #Vet #PowerUp #AAPIforHillary #AAPIVote;7.91863E+17;https://twitter.com/etphonegemini/status/791862816831442944;
MommyUnit;2016-10-28 06:42;0;1;@SenatorKirk You owe Tammy Duckworth an apology. A sincere one. You were shameful.;;@SenatorKirk;;7.91863E+17;https://twitter.com/MommyUnit/status/791862750867693568;
SamScrogg;2016-10-28 06:42;0;0;#VIDEO : @SenatorKirk Launches 'Racist Attack' On Veteran Tammy Duckworth During Senate Debate https:// shar.es/1InGuy via @crooksandliars;;@SenatorKirk @crooksandliars;#VIDEO;7.91863E+17;https://twitter.com/SamScrogg/status/791862720945455104;
somebadideas;2016-10-28 06:40;1;4;Illinois @SenatorKirk who was racist to Iraq veteran Duckworth has a history of embellishing his military service. http://www. huffingtonpost.com/entry/mark-kir k-military-record_us_57e2f016e4b0e28b2b520157 …;;@SenatorKirk;;7.91862E+17;https://twitter.com/somebadideas/status/791862229104783361;
ghost_of_nero;2016-10-28 06:40;0;2;"@SenatorKirk Looks like you just had your Todd Akin moment. Maybe you should call @KellyannePolls . She did a great job w/ legitimate rape.""""";;@SenatorKirk @KellyannePolls;;7.91862E+17;https://twitter.com/ghost_of_nero/status/791862199362973696;
bsschutz;2016-10-28 06:39;0;0;So @SenatorKirk doesn't endorse Trump, but he says horrific things, so it's a wash? #ImWIthHer #AndHer;;@SenatorKirk;#ImWIthHer #AndHer;7.91862E+17;https://twitter.com/bsschutz/status/791862014087983108;
zzzorina;2016-10-28 06:38;0;3;@washingtonpost @SenatorKirk Where are your ancestors from, Senator? They surely came all the way from...somewhere.;;@washingtonpost @SenatorKirk;;7.91862E+17;https://twitter.com/zzzorina/status/791861655479037952;
omyc_blog;2016-10-28 06:38;0;0;You don't give a damn about . @SenatorKirk 's racist comments. U just want to slam him for unendorsing your racist candidate. . @KellyannePolls https:// twitter.com/KellyannePolls /status/791845400445652992 …;;@SenatorKirk @KellyannePolls;;7.91862E+17;https://twitter.com/omyc_blog/status/791861639633076225;
_JMiller72_;2016-10-28 06:37;0;1;@crimmins @SenatorKirk ok that made me laugh loudly and wake up my husband;;@crimmins @SenatorKirk;;7.91861E+17;https://twitter.com/_JMiller72_/status/791861481742671872;
PhilDernerJr;2016-10-28 06:36;0;1;@SenatorKirk That was some real racist and ignorant stuff you said today. On multiple levels.;;@SenatorKirk;;7.91861E+17;https://twitter.com/PhilDernerJr/status/791861172337127424;
SonyaDesai;2016-10-28 06:35;0;1;Absolutely disgusting. Congresswoman Tammy Duckworth lost her legs fighting for this country. SHAME ON YOU, @SenatorKirk . https:// twitter.com/thehill/status /791854782440935424 …;;@SenatorKirk;;7.91861E+17;https://twitter.com/SonyaDesai/status/791861015654858752;
mrspriss75;2016-10-28 06:35;0;0;@SenatorKirk @Cubs You really messed up!! The truth always comes out! No more racism! We want unity!;;@SenatorKirk @Cubs;;7.91861E+17;https://twitter.com/mrspriss75/status/791860981936689152;
Gharv;2016-10-28 06:34;0;1;Check out this jackass bigot. The best of the GOP @SenatorKirk @MarkKirk Wait for it. Yes, we're in a death spiral. https:// twitter.com/deadspin/statu s/791840647095394304 …;;@SenatorKirk @MarkKirk;;7.91861E+17;https://twitter.com/Gharv/status/791860630479220736;
crimmins;2016-10-28 06:33;10;50;Hey @SenatorKirk / racist scum, hope you enjoy getting your ass kicked by a woman with no legs. So long, jerk.;;@SenatorKirk;;7.9186E+17;https://twitter.com/crimmins/status/791860462459629569;
godholio;2016-10-28 06:32;0;1;Wow, @SenatorKirk ...I hope you spend the rest of your life relying on VA healthcare. That's a shitty attack, especially on a fellow vet. https:// twitter.com/mattmfm/status /791824077841436672 …;;@SenatorKirk;;7.9186E+17;https://twitter.com/godholio/status/791860204870574080;
Licia360;2016-10-28 06:32;1;1;. @SenatorKirk I need assistance. One of my senators is a blatant, unapologetic racist. What should I do? Please advise.;;@SenatorKirk;;7.9186E+17;https://twitter.com/Licia360/status/791860203167715329;
mandapants1013;2016-10-28 06:31;6;94;@SenatorKirk didn't you just interrupt @TammyforIL an actual veteran, and question her family's service? #asshat pic.twitter.com/GripgXd45r;;@SenatorKirk @TammyforIL;#asshat;7.9186E+17;https://twitter.com/mandapants1013/status/791859999001620481;
GloPan;2016-10-28 06:30;1;1;Shame on @SenatorKirk for most snarky, racist comment directed at @tammyforil Duckworth. https://www. washingtonpost.com/news/powerpost /wp/2016/10/27/sen-mark-kirk-questions-opponents-american-heritage-in-illinois-debate/ … #AAPI #Election2016 #IL;;@SenatorKirk @tammyforil;#AAPI #Election2016 #IL;7.9186E+17;https://twitter.com/GloPan/status/791859596000423937;
somebadideas;2016-10-28 06:29;14;31;Fellow mixed race people: we can donate to veteran Duckworth's campaign & send racist @SenatorKirk to irrelevancy. https:// secure.actblue.com/contribute/pag e/tduckworth?refcode=homepage … https:// twitter.com/tammyforil/sta tus/791818739222274048 …;;@SenatorKirk;;7.91859E+17;https://twitter.com/somebadideas/status/791859413799677952;
CarolineEAnd;2016-10-28 06:28;0;3;. @SenatorKirk Damn you are truly the dickest of prick asshole jerks and I will stand up and applaud when @TammyforIL beats you;;@SenatorKirk @TammyforIL;;7.91859E+17;https://twitter.com/CarolineEAnd/status/791859056004571136;
CeeLeeMusic;2016-10-28 06:27;4;9;Senator Mark Kirk Is a racist jerk Insulting Duckworth It doesn't get worse He's unfit He should quit @RepDuckworth @SenatorKirk #Ilsen;;@RepDuckworth @SenatorKirk;#Ilsen;7.91859E+17;https://twitter.com/CeeLeeMusic/status/791858928132972544;
m_semati;2016-10-28 06:27;0;0;GOP senator tries to joke about his war-hero opponent's ancestry http://www. huffingtonpost.com/entry/mark-kir k-tammy-duckworth_us_5812b694e4b0390e69cf47d0?ncid=engmodushpmg00000004 … #SenatorKirk You are a pile of somethin. Disgusting;;;#SenatorKirk;7.91859E+17;https://twitter.com/m_semati/status/791858922277761025;
studio_gal;2016-10-28 06:26;2;1;wish I were kidding. @SenatorKirk really said that to a U.S. war hero, which really did inspire me to contribute to @TammyforIL 's campaign. https:// twitter.com/aeganahl/statu s/791848691665514496 …;;@SenatorKirk @TammyforIL;;7.91859E+17;https://twitter.com/studio_gal/status/791858749929512960;
JonVecellio;2016-10-28 06:26;0;0;Soon to be ex @SenatorKirk is a perfect example of GOP tone deafness on any issue of race or POC. #GoTammyGo https:// twitter.com/tammyforil/sta tus/791818739222274048 …;;@SenatorKirk;#GoTammyGo;7.91859E+17;https://twitter.com/JonVecellio/status/791858673870049280;
phillipmbailey;2016-10-28 06:26;1;2;. @realDonaldTrump camp sticking the dagger right in @SenatorKirk 's political heart too. #ILSen #POTUS https:// twitter.com/KellyannePolls /status/791845400445652992 …;;@realDonaldTrump @SenatorKirk;#ILSen #POTUS;7.91859E+17;https://twitter.com/phillipmbailey/status/791858628659675136;
ironchokolate;2016-10-28 06:25;0;2;So... is @HRC still endorsing @SenatorKirk after his fiasco today? cc: @dscc https:// twitter.com/TammyforIL/sta tus/791818739222274048 …;;@HRC @SenatorKirk @dscc;;7.91859E+17;https://twitter.com/ironchokolate/status/791858526377349120;
biggahandful;2016-10-28 06:23;0;0;Great work, esp. the whole Thailand thing! Was that a planned campaign killer, or did it just come to you? @SenatorKirk;;@SenatorKirk;;7.91858E+17;https://twitter.com/biggahandful/status/791857953758470148;
SteveProw;2016-10-28 06:22;0;0;Illinois @SenatorKirk Tries to Zing @TammyforIL Duckworth, Looks Like a Racist Jerk Instead: http://www. slate.com/blogs/the_slat est/2016/10/27/illinois_senator_mark_kirk_tries_to_zing_tammy_duckworth_fails.html?wpsrc=sh_all_mob_tw_top … via @slate;;@SenatorKirk @TammyforIL @slate;;7.91858E+17;https://twitter.com/SteveProw/status/791857752586854400;
marygauthier_;2016-10-28 06:22;1;4;Soon to be Senator Tammy Duckworth is an American hero. @SenatorKirk is an American embarrassment. https:// twitter.com/citizensulliva n/status/791854922442633216 …;;@SenatorKirk;;7.91858E+17;https://twitter.com/marygauthier_/status/791857651445620736;
phillipmbailey;2016-10-28 06:22;0;0;So basically @SenatorKirk threw in the towel. #ILSen;;@SenatorKirk;#ILSen;7.91858E+17;https://twitter.com/phillipmbailey/status/791857581732036608;
originalspin;2016-10-28 06:20;34;37;This is repulsive. Senator Mark Trump—I mean, @SenatorKirk —mocks @TammyforIL 's mother's Asian ancestry in debate. http:// theconcourse.deadspin.com/senator-mark-k irk-mocks-tammy-duckworths-mixed-race-bac-1788310472 …;;@SenatorKirk @TammyforIL;;7.91857E+17;https://twitter.com/originalspin/status/791857124628246528;
YiddishFeed;2016-10-28 06:20;1;1;@YossiGestetner @SenatorKirk @MarkKirk @politico כל הפוסל במומו פוסל..;;@YossiGestetner @SenatorKirk @MarkKirk @politico;;7.91857E+17;https://twitter.com/YiddishFeed/status/791857084858036224;
