username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;
SenSchumer;2016-10-26 03:50;65;116;Home to top universities @IthacaCollege & @Cornell , Ithaca is home to the largest number of PhDs per capita. #NYtownoftheday;;@IthacaCollege @Cornell;#NYtownoftheday;7.91095E+17;https://twitter.com/SenSchumer/status/791094618779680768;;
SaneEnergy;2016-10-26 03:45;5;6;Less than twelve hours until big action at @SenSchumer NYC office to tell Chuck he must step up to stop Spectra. https:// m.facebook.com/events/1590901 137881652/ …;;@SenSchumer;;7.91093E+17;https://twitter.com/SaneEnergy/status/791093430374043648;;
TheAmerican22;2016-10-26 03:37;0;0;What the hell is wrong with you @SenSchumer ? C'mon, man. Top Democrats steamed that party letting Rubio skate http:// politi.co/2esnih3;;@SenSchumer;;7.91091E+17;https://twitter.com/TheAmerican22/status/791091458837245952;;
rpachter;2016-10-26 03:37;0;1;Att: @dscc @SenSchumer @HillaryClinton Please give @PatrickMurphyFL the money to beat useless @marcorubio pic.twitter.com/2dqJOPnL8x;;@dscc @SenSchumer @HillaryClinton @PatrickMurphyFL @marcorubio;;7.91091E+17;https://twitter.com/rpachter/status/791091332710301696;;
swampy_shields;2016-10-26 03:35;0;0;@SenSchumer but can u turn night into day? Will u represent the working class #whitepeopleproblems;;@SenSchumer;#whitepeopleproblems;7.91091E+17;https://twitter.com/swampy_shields/status/791090851657183233;;
Fired_Up_2016;2016-10-26 03:32;0;0;I cannot wait for that to happen. Time to get rid of the 'do nothing Congress' and replace it with @SenSchumer , @NancyPelosi , et al https:// twitter.com/kitkat9301/sta tus/791088925427245057 …;;@SenSchumer @NancyPelosi;;7.9109E+17;https://twitter.com/Fired_Up_2016/status/791090091754156033;;
JRCerasuolo;2016-10-26 03:29;0;1;@scottlincicome @SenGillibrand @SenSchumer I'm and unemployed logistics worker. Can I get my premiums refunded?;;@scottlincicome @SenGillibrand @SenSchumer;;7.91089E+17;https://twitter.com/JRCerasuolo/status/791089407025491969;;
wzhfla;2016-10-26 03:23;0;0;I'm so proud of Orlaith too & voted every day #WomenOfWorth @LOrealParisUSA thank you @SenSchumer for your support https:// twitter.com/senschumer/sta tus/791075608159723520 …;;@LOrealParisUSA @SenSchumer;#WomenOfWorth;7.91088E+17;https://twitter.com/wzhfla/status/791087847080128512;;
bfr0716;2016-10-26 03:23;0;3;@scottlincicome @SenGillibrand @SenSchumer I'M STRUGGLING!!! Can I get my car insurance back??? WTF?;;@scottlincicome @SenGillibrand @SenSchumer;;7.91088E+17;https://twitter.com/bfr0716/status/791087792558317568;;
Rakhshan;2016-10-26 03:09;0;0;I cannot beat @SenSchumer , this is gorgeous photography. Hey @NatGeo editor, this is for the next month magazine cover. https:// twitter.com/SenSchumer/sta tus/791068053735899136 …;;@SenSchumer @NatGeo;;7.91084E+17;https://twitter.com/Rakhshan/status/791084399324491776;;
NSVann;2016-10-26 03:01;4;4;Now is the time! @PSR_NY http:// thndr.me/uFrLnQ @SenSchumer @SenGillibrand @NYGovCuomo @ohetweet @dechristopher @mazafratz @RickieHarvey https:// twitter.com/ellenweininger /status/791073835185561600 …;;@PSR_NY @SenSchumer @SenGillibrand @NYGovCuomo @ohetweet @dechristopher @mazafratz @RickieHarvey;;7.91082E+17;https://twitter.com/NSVann/status/791082231896965120;;
EmpireStateDeaf;2016-10-26 02:51;3;3;@SenGillibrand & @SenSchumer , please withdraw your sponsorship on this bill, S.2424 because this is harming civil rights of deaf community.;;@SenGillibrand @SenSchumer;;7.9108E+17;https://twitter.com/EmpireStateDeaf/status/791079883145437184;;
EmpireStateDeaf;2016-10-26 02:50;2;2;Not in favor of this bill, S.2424 - Early Hearing Detection and Intervention Act of 2015 that @SenGillibrand & @SenSchumer sponsoring.;;@SenGillibrand @SenSchumer;;7.9108E+17;https://twitter.com/EmpireStateDeaf/status/791079566483812353;;
Sepsis_RSF;2016-10-26 02:48;3;8;. @SenSchumer thank you for your commitment to ending preventable deaths from #sepsis . You are a true friend to the cause. #LetsSaveLives https:// twitter.com/SenSchumer/sta tus/791075608159723520 …;;@SenSchumer;#sepsis #LetsSaveLives;7.91079E+17;https://twitter.com/Sepsis_RSF/status/791079040933388288;;
ManyPpl_RSayin;2016-10-26 02:40;0;0;@SenSchumer @Sepsis_RSF IF you & career dems that get YOURS & forget Veterans don't get the msg sent by Bernie voters YOU will mid term;;@SenSchumer @Sepsis_RSF;;7.91077E+17;https://twitter.com/ManyPpl_RSayin/status/791076924751839232;;
TomR2D2;2016-10-26 02:37;0;0;. @BarackObama @AlanGrayson @keithellison @alfranken @amyklobuchar @SenWhitehouse @SenWarren @SenSchumer @NancyPelosi https://www. youtube.com/watch?v=UEpjOY vYVqs&t=6m53s …;;@BarackObama @AlanGrayson @keithellison @alfranken @amyklobuchar @SenWhitehouse @SenWarren @SenSchumer @NancyPelosi;;7.91076E+17;https://twitter.com/TomR2D2/status/791076213536198656;;
SenSchumer;2016-10-26 02:34;14;34;Incredibly proud to work w/ Orlaith Staunton & @Sepsis_RSF . No one more deserving of #WomenofWorth honor. Read more: http:// goo.gl/myTmAo;;@Sepsis_RSF;#WomenofWorth;7.91076E+17;https://twitter.com/SenSchumer/status/791075608159723520;;
Ali_Najmi;2016-10-26 02:27;2;4;Look forward to seeing @SenSchumer wipe the floor with @WendyLongNY on Election Day. She is completely unfit for office @MDCNY;;@SenSchumer @WendyLongNY @MDCNY;;7.91074E+17;https://twitter.com/Ali_Najmi/status/791073615018098688;;
iamsheabutta;2016-10-26 02:25;0;1;@TIME @SenSchumer Please come get your cousin...at least until the election is over. Signed- Everyone;;@TIME @SenSchumer;;7.91073E+17;https://twitter.com/iamsheabutta/status/791073300109680640;;
DCCyclone;2016-10-26 02:24;1;0;Goddammit @SenSchumer take out a loan and spend it on @PatrickMurphyFL ! https:// twitter.com/Taniel/status/ 791035039052079105 …;;@SenSchumer @PatrickMurphyFL;;7.91073E+17;https://twitter.com/DCCyclone/status/791072924870537217;;
MVConsult;2016-10-26 02:17;0;2;@SenGillibrand @SenSchumer maybe if you and Sen Schumer spent more time on fixing Obamacare you wouldn't need to work on refund?;;@SenGillibrand @SenSchumer;;7.91071E+17;https://twitter.com/MVConsult/status/791071145504243713;;
itsweezie;2016-10-26 02:07;0;0;Why isn't the @SenateDems under @SenSchumer doing more in Florida to help @PatrickMurphyFL ? Schumer keeps pissing me off.;;@SenateDems @SenSchumer @PatrickMurphyFL;;7.91069E+17;https://twitter.com/itsweezie/status/791068637658439680;;
pascalpp;2016-10-26 02:05;0;2;@SenSchumer you should help a Dem win that senate race in Florida.;;@SenSchumer;;7.91068E+17;https://twitter.com/pascalpp/status/791068216013557762;;
SenSchumer;2016-10-26 02:04;31;91;Hike their majestic trails & check out my two favorite of Ithaca's waterfalls, Buttermilk & Treman! #nytownoftheday pic.twitter.com/tHan16nu7R;;;#nytownoftheday;7.91068E+17;https://twitter.com/SenSchumer/status/791068053735899136;;
Liverpotlian;2016-10-26 01:56;0;0;This is why I NEVER Like @SenSchumer as Dem leader in Senate..... @DickDurbin would be much better choice.. https:// twitter.com/jacobkornbluh/ status/791064212697149440 …;;@SenSchumer @DickDurbin;;7.91066E+17;https://twitter.com/Liverpotlian/status/791065943665356800;;
Patience8103;2016-10-26 01:56;0;1;Whoever is in charge of @SenSchumer advertisements this election season had some strange inspiration. I thought that was a yogurt commercial;;@SenSchumer;;7.91066E+17;https://twitter.com/Patience8103/status/791065923386040320;;
TrayLo21;2016-10-26 01:54;2;3;@SenSchumer Listen. You need to open up the wallet and spend some $$ in FL for @PatrickMurphyFL;;@SenSchumer @PatrickMurphyFL;;7.91066E+17;https://twitter.com/TrayLo21/status/791065505142628352;;
JakeLaperruque;2016-10-26 01:53;0;0;Don't go chasing waterfalls, @SenSchumer Please stick to the rivers and the lakes that you're used to https:// twitter.com/SenSchumer/sta tus/791064760976543744 …;;@SenSchumer;;7.91065E+17;https://twitter.com/JakeLaperruque/status/791065129479700481;;
SenSchumer;2016-10-26 01:51;37;92;If Ithaca isn't the waterfall capital of the world with 150+ gorges & waterfalls, I don’t know what is. #nytownoftheday;;;#nytownoftheday;7.91065E+17;https://twitter.com/SenSchumer/status/791064760976543744;;
TomR2D2;2016-10-26 01:32;0;0;. @BarackObama @AlanGrayson @keithellison @alfranken @amyklobuchar @SenWhitehouse @SenWarren @SenSchumer @NancyPelosi http://www. cnn.com/2016/10/25/hea lth/banana-extinction/?iid=ob_homepage_deskrecommended_pool …;;@BarackObama @AlanGrayson @keithellison @alfranken @amyklobuchar @SenWhitehouse @SenWarren @SenSchumer @NancyPelosi;;7.9106E+17;https://twitter.com/TomR2D2/status/791059945718419456;;
InjuredBryd;2016-10-26 01:28;0;0;@cardinaldolan @chuckgrassley @dangarodnick @lizkrueger @sengillibrand @senschumer ALL monitored approved quantitatively measured SAFETY?;;@cardinaldolan @chuckgrassley @dangarodnick @lizkrueger @sengillibrand @senschumer;;7.91059E+17;https://twitter.com/InjuredBryd/status/791058972144959488;;
transpo01;2016-10-26 01:21;0;0;@SenGillibrand @SenSchumer Should make Companies like Chobani Pay the Farmers a Real Price for their Milk!!!;;@SenGillibrand @SenSchumer;;7.91057E+17;https://twitter.com/transpo01/status/791057219529928708;;
bebird;2016-10-26 01:19;1;1;. @BilldeBlasio @NYCMayor @SenSchumer @NYGovCuomo this is awful needs to be fixed http:// jezebel.com/elderly-gay-wi dower-faces-eviction-from-home-of-55-year-1788144020?rev=1477322206835&utm_campaign=socialflow_jezebel_facebook&utm_source=jezebel_facebook&utm_medium=socialflow …;;@BilldeBlasio @NYCMayor @SenSchumer @NYGovCuomo;;7.91057E+17;https://twitter.com/bebird/status/791056533857656832;;
wiley0529;2016-10-26 01:05;0;1;@SenSchumer Please consider withdrawing yr sponsorship- bill 2424 - Early Hearing Detection and Intervention Act of 2015 https:// twitter.com/seangerlis/sta tus/791040685252182016 …;;@SenSchumer;;7.91053E+17;https://twitter.com/wiley0529/status/791053201789288448;;
SenGillibrand;2016-10-26 01:04;17;47;With our dairy farmers struggling, @SenSchumer & I are leading effort to refund insurance premiums to our farmers. http:// bit.ly/2eKYtLr;;@SenSchumer;;7.91053E+17;https://twitter.com/SenGillibrand/status/791052844413620224;;
Rikki_BK;2016-10-26 01:02;0;2;. @SenSchumer Absentee ballot came today! You didn't vote for the #IranDeal but you have my support anyway. Here's to more diplomacy!;;@SenSchumer;#IranDeal;7.91052E+17;https://twitter.com/Rikki_BK/status/791052290777944064;;
michaeldanish;2016-10-26 00:39;0;1;@joshuarhicks @SenSchumer @dscc florida democratic donors need to boycott the DSCC. Otherwise, Nelson will be treated the same in 2018.;;@joshuarhicks @SenSchumer @dscc;;7.91046E+17;https://twitter.com/michaeldanish/status/791046481612566528;;
Pac_Dozen;2016-10-26 00:38;0;1;@MarcACaputo @gdebenedetti @SenSchumer @jontester THIS is the sort of Senate Leadership the Dems will have if they grab the majority? Brutal;;@MarcACaputo @gdebenedetti @SenSchumer @jontester;;7.91046E+17;https://twitter.com/Pac_Dozen/status/791046392240304129;;
pelmeouchy;2016-10-26 00:38;0;0;Very disappointed in @SenSchumer and the @dscc , if @PatrickMurphyFL loses by 2-3% points, it will be entirely you to blame. https:// twitter.com/CNNPolitics/st atus/791042909965615104 …;;@SenSchumer @dscc @PatrickMurphyFL;;7.91046E+17;https://twitter.com/pelmeouchy/status/791046389639675904;;
barifischer41;2016-10-26 00:38;0;0;@SenSchumer Please think about helping Patrick Murphy. We need all the dems in the senate. Plus don't give Rubio room to challenge HRC in 4.;;@SenSchumer;;7.91046E+17;https://twitter.com/barifischer41/status/791046245649358848;;
journalschism;2016-10-26 00:34;3;2;I get @SenSchumer 's reasoning but it still sucks. He and the @dscc should reconsider. Rubio doesn't deserve that seat. https:// twitter.com/cnnpolitics/st atus/791042909965615104 …;;@SenSchumer @dscc;;7.91045E+17;https://twitter.com/journalschism/status/791045399230414848;;
PeopleNotPipes;2016-10-26 00:25;0;1;Be there: 9am Tomorrow. 3rd Ave & 49th, #NYC . Tell @SenSchumer to #StopSpectra 's #frackedgas AIM pipeline. https:// twitter.com/ResistAIM/stat us/791011330711023617 …;;@SenSchumer;#NYC #StopSpectra #frackedgas;7.91043E+17;https://twitter.com/PeopleNotPipes/status/791043076596854789;;
treeesq;2016-10-26 00:20;0;3;@Taniel @chrislhayes @SenSchumer WTF is Schumer doing?? Does he want Rubio back in the Senate? Crazy not to be spending the money in Florida;;@Taniel @chrislhayes @SenSchumer;;7.91042E+17;https://twitter.com/treeesq/status/791041891953352704;;
allanjohnsonmn1;2016-10-26 00:17;11;6;@PhiKapMom @davidpsdem @LeChatNoire4 @jontester @dscc @PatrickMurphyFL @chuckschumer @SenSchumer Make Florida Happen for @PatrickMurphyFL pic.twitter.com/5Ofxygv5Ml;;@PhiKapMom @davidpsdem @LeChatNoire4 @jontester @dscc @PatrickMurphyFL @chuckschumer @SenSchumer @PatrickMurphyFL;;7.91041E+17;https://twitter.com/allanjohnsonmn1/status/791041132150927360;;
aspronin;2016-10-26 00:03;0;1;Hey @SenSchumer and @dscc -we need to invest more into @PatrickMurphyFL FL race-I agree w @billclinton @POTUS @SenatorReid -we can win this!;;@SenSchumer @dscc @PatrickMurphyFL @billclinton @POTUS @SenatorReid;;7.91038E+17;https://twitter.com/aspronin/status/791037524869124096;;
ItsMikeSpence;2016-10-26 00:03;0;0;On behalf of all NYers @SenSchumer nobody cares what you did for the Bills. Quit running the score and help @PatrickMurphyFL before too late;;@SenSchumer @PatrickMurphyFL;;7.91037E+17;https://twitter.com/ItsMikeSpence/status/791037437992636416;;
joshuarhicks;2016-10-26 00:03;0;0;Becoming clear @SenSchumer shouldn't lead Democrats next session in the Senate. @DSCC;;@SenSchumer @DSCC;;7.91037E+17;https://twitter.com/joshuarhicks/status/791037371865333760;;
kylehillman;2016-10-26 00:02;1;0;Why @SenSchumer shouldn't be made Majority Leader. It is about him. https:// twitter.com/taniel/status/ 791035525180362753 …;;@SenSchumer;;7.91037E+17;https://twitter.com/kylehillman/status/791037148619280386;;
JoeSudbay;2016-10-26 00:01;18;16;Come on @SenSchumer & @dscc , you all recruited Murphy. Give him the $$$ to defeat Rubio https:// twitter.com/Taniel/status/ 791035525180362753 …;;@SenSchumer @dscc;;7.91037E+17;https://twitter.com/JoeSudbay/status/791036894159089664;;
ryanloral;2016-10-26 00:00;0;0;@SenSchumer Why ru running ads in NY? Couldn't that money b used to help other candidates in their races? What's your motive? Makes no sense;;@SenSchumer;;7.91037E+17;https://twitter.com/ryanloral/status/791036770246877190;;
pfoaprojectny1;2016-10-26 00:00;2;3;@RobAllenHF @SteveMcNY @TVEPFOX @SenGillibrand @SenSchumer @AlexAtFWW @MarkRuffalo @greenwatchdogNY @riverkeeper https:// twitter.com/pfoaprojectny1 /status/791035704407166976 …;;@RobAllenHF @SteveMcNY @TVEPFOX @SenGillibrand @SenSchumer @AlexAtFWW @MarkRuffalo @greenwatchdogNY @riverkeeper;;7.91037E+17;https://twitter.com/pfoaprojectny1/status/791036751481597954;;
SamJosephsSN;2016-10-25 23:39;0;1;Dear @SenSchumer Why doesn't NY have early voting?;;@SenSchumer;;7.91031E+17;https://twitter.com/SamJosephsSN/status/791031468562800640;;
mazafratz;2016-10-25 22:57;4;4;If you live in that circle AIM Pipeline threatens you! Tell @SenSchumer 2 #StopSpectra from putting #fracked gas pipeline next 2 nuke plant pic.twitter.com/blpPVZaWcQ;;@SenSchumer;#StopSpectra #fracked;7.91021E+17;https://twitter.com/mazafratz/status/791020778233982976;;
mazafratz;2016-10-25 22:48;4;3;Constituents will be at every @SenSchumer office tomorrow to say #StopSpectra will he meet with us or ignore safety of 20mill ppl? pic.twitter.com/WFn8JoOsJd;;@SenSchumer;#StopSpectra;7.91019E+17;https://twitter.com/mazafratz/status/791018721812815872;;
SEnRGorg;2016-10-25 22:35;14;13;In case you haven't gotten the message yet @SenSchumer , we're delivering it tomorrow! #StopSpectra ! No fracked gas pipeline at Indian Point! pic.twitter.com/rWBSEDHVyw;;@SenSchumer;#StopSpectra;7.91015E+17;https://twitter.com/SEnRGorg/status/791015302515585024;;
_lux_tenebris;2016-10-25 22:35;0;0;Why, why, whyyyy @SenSchumer why would you make your own ad pointing out, BRAGGING even, about how ur not cool? What? WHY;;@SenSchumer;;7.91015E+17;https://twitter.com/_lux_tenebris/status/791015229194899456;;
InjuredBryd;2016-10-25 22:27;0;0;@cardinaldolan @chuckgrassley @dangarodnick @lizkrueger @sengillibrand @senschumer hey Pechardo WHO'S doing MULTI MODAL PLANNING over days?;;@cardinaldolan @chuckgrassley @dangarodnick @lizkrueger @sengillibrand @senschumer;;7.91013E+17;https://twitter.com/InjuredBryd/status/791013296631603200;;
ResistAIM;2016-10-25 22:19;16;18;Tomorrow in NYC hundreds gather to tell @SenSchumer to #StopSpectra . 20mill people are @risk from Spectra's AIM pipeline next to nuke plant pic.twitter.com/N3s65twFTr;;@SenSchumer @risk;#StopSpectra;7.91011E+17;https://twitter.com/ResistAIM/status/791011330711023617;;
GreenGirlHerbs;2016-10-25 22:18;7;6;Tell @senschumer to stop this pipleline! Sign here: https://www. oneclickpolitics.com/promo/ji;;@senschumer;;7.91011E+17;https://twitter.com/GreenGirlHerbs/status/791010966850895873;;
ResistAIM;2016-10-25 22:15;11;11;TOMORROW time is up for @SenSchumer . We're at EVERY office in NY/DC to demand he #SpeakUpChuck #StopSpectra . 20mill ppl depend on you! pic.twitter.com/RD98N3pvzA;;@SenSchumer;#SpeakUpChuck #StopSpectra;7.9101E+17;https://twitter.com/ResistAIM/status/791010210831822852;;
theubetchaiam;2016-10-25 22:14;0;1;. @keithellison @SenFeinstein @SenSchumer @jjz1600 @potus @HillaryClinton Guess genocide isn't beyond Israeli government policy, is it? https:// twitter.com/ggreenwald/sta tus/790997294233620480 …;;@keithellison @SenFeinstein @SenSchumer @jjz1600 @potus @HillaryClinton;;7.9101E+17;https://twitter.com/theubetchaiam/status/791010054711353344;;
irREVERENTfilms;2016-10-25 22:11;4;3;STATE OF EMERGENCY #NY !! @CIRCOTinaBongar speaks about #pipeline built next to Nuclear Power Plant 30 miles N #NYC @ResistAIM @SenSchumer pic.twitter.com/y92vbF4cKW;;@CIRCOTinaBongar @ResistAIM @SenSchumer;#NY #pipeline #NYC;7.91009E+17;https://twitter.com/irREVERENTfilms/status/791009364345749504;;
SEnRGorg;2016-10-25 22:05;5;6;Hey @SenSchumer take heed. There will be hundreds of people outside your office all over NYS+DC tomorrow w/ the same message- #StopSpectra ! https:// twitter.com/350Canada/stat us/790931268355489793 …;;@SenSchumer;#StopSpectra;7.91008E+17;https://twitter.com/SEnRGorg/status/791007676620767233;;
irREVERENTfilms;2016-10-25 21:36;2;1;STATE OF EMERGENCY in #NYC #stopSpectra #AIMpipeline #pipleine JOIN #rally @SenSchumer office 9am #tomorrow https:// vimeo.com/188779614;;@SenSchumer;#NYC #stopSpectra #AIMpipeline #pipleine #rally #tomorrow;7.91E+17;https://twitter.com/irREVERENTfilms/status/791000393127976960;;
